gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CLV,AvgMonthlyCharges,ServiceCount,TenureGroup,ChargeGroup,Churn
1,0,1,1,50,1,2,0,0,0,2,2,2,0,1,1,2,69.65,3442.15,3482.5000000000005,67.49313725490197,9,3,2,0
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,2,74.9,74.9,74.9,37.45,4,0,2,1
0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,723.4,715.9499999999999,72.34,4,0,2,1
1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1734.2,1693.1999999999998,49.54857142857143,3,2,1,0
0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,1172.95,1209.0,37.83709677419355,5,2,1,1
1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.35,178.7,162.8,19.855555555555554,9,0,0,0
0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,25.55,672.2,715.4,23.179310344827588,11,2,0,0
1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,4738.3,4745.0,89.40188679245283,8,3,2,0
0,0,1,1,67,1,2,1,0,2,2,2,2,2,1,1,1,112.35,7388.45,7527.45,108.65367647058824,14,3,3,0
0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5,2334.15,58.5375,5,2,1,0
1,0,1,0,57,1,2,1,0,0,2,2,2,2,2,0,2,107.95,5969.85,6153.150000000001,102.92844827586208,12,3,3,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,19.5,19.5,9.75,9,0,0,1
1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.75,0.0,0.0,0.0,11,-1,0,0
0,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,0,19.25,679.8,693.0,18.37297297297297,9,2,0,0
1,0,0,0,60,0,1,0,2,2,2,0,0,0,2,0,0,39.6,2424.5,2376.0,39.74590163934426,7,3,1,0
0,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,3,43.8,2106.05,2146.2,42.121,1,3,1,0
1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,2396.8,69.79848484848485,4,2,2,1
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,1405.0500000000002,81.66944444444444,6,1,2,0
1,0,0,0,3,1,2,0,0,0,0,2,2,0,0,1,3,65.25,209.9,195.75,52.475,7,0,2,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,45.65,22.825,1,0,1,1
0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,124.45,117.30000000000001,17.77857142857143,9,0,0,0
0,0,1,1,38,1,0,0,2,2,0,0,0,0,0,0,2,54.5,2076.05,2071.0,53.23205128205129,5,2,1,0
1,0,0,0,40,1,2,1,0,0,0,0,2,0,0,1,2,84.9,3369.05,3396.0,82.1719512195122,6,2,2,0
0,0,0,0,9,1,0,0,2,2,0,0,2,2,0,1,2,74.65,703.55,671.85,70.35499999999999,9,0,2,1
1,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,19.95,268.4,279.3,17.89333333333333,9,1,0,0
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,111.8,5809.75,5925.4,107.58796296296296,14,3,3,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,20.35,35.1,40.7,11.700000000000001,9,0,0,0
1,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,20.75,739.9,726.25,20.552777777777777,9,2,0,0
0,0,1,1,35,1,2,2,1,1,1,1,1,1,0,1,2,25.75,882.55,901.25,24.515277777777776,11,2,0,0
0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,1010.0,983.9999999999999,63.125,9,1,2,0
0,0,1,1,66,1,0,0,2,0,0,0,2,0,2,1,2,59.75,3996.8,3943.5,59.65373134328358,5,3,1,0
1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,3213.75,3174.6000000000004,80.34375,6,2,2,0
1,0,0,0,62,1,0,0,2,2,0,0,2,2,1,1,1,74.3,4698.05,4606.599999999999,74.57222222222222,9,3,2,0
1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,1,69.95,562.7,559.6,62.522222222222226,2,0,2,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,223.15,215.05,18.595833333333335,9,0,0,0
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,5232.9,5220.0,102.60588235294117,12,3,3,0
0,0,0,0,41,0,1,0,0,2,0,0,0,2,0,1,2,40.35,1677.85,1654.3500000000001,39.94880952380952,5,2,1,0
0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3808.2,3887.0,57.699999999999996,5,3,1,0
1,0,1,0,31,1,2,0,0,0,0,0,2,0,0,1,1,59.05,1882.8,1830.55,58.8375,5,2,1,0
1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,0,72.2,305.55,288.8,61.11,4,0,2,1
1,0,1,1,58,1,2,0,2,2,2,2,0,0,2,0,1,71.6,4230.25,4152.799999999999,71.69915254237289,11,3,2,0
1,0,0,0,42,1,2,1,0,0,2,0,0,0,0,0,2,79.9,3313.4,3355.8,77.05581395348837,6,2,2,0
1,0,1,0,29,1,2,1,0,2,2,0,0,0,0,1,2,85.8,2440.25,2488.2,81.34166666666667,8,2,2,0
1,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.35,126.05,96.75,21.008333333333333,9,0,0,1
1,0,1,1,64,0,1,0,2,0,2,2,2,2,2,1,0,60.05,3845.45,3843.2,59.160769230769226,11,3,1,0
1,0,0,1,64,1,0,1,0,2,0,2,2,2,0,1,1,99.15,6171.2,6345.6,94.94153846153846,10,3,3,0
1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,1132.75,1199.4,87.13461538461539,10,0,3,1
1,0,0,0,13,0,1,0,2,0,0,2,2,0,0,1,1,45.55,597.0,592.15,42.642857142857146,7,1,1,1
1,1,1,0,23,1,0,2,1,1,1,1,1,1,1,1,2,20.75,485.2,477.25,20.216666666666665,9,1,0,0
1,0,0,0,27,1,2,1,0,0,2,0,2,2,1,1,0,100.5,2673.45,2713.5,95.48035714285713,10,2,3,0
1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,88.8,44.4,8,0,2,1
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,474.8,426.0,79.13333333333334,6,0,2,1
1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3912.9,3889.6000000000004,86.95333333333333,8,2,2,1
1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,50.4,206.6,201.6,41.32,3,0,1,1
1,0,0,1,33,1,2,1,2,0,2,0,0,2,0,1,0,95.3,3275.15,3144.9,96.32794117647059,10,2,3,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,6287.3,6411.3,87.32361111111112,15,3,2,0
0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,19.7,804.25,807.6999999999999,19.148809523809526,9,2,0,0
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,8331.95,8244.0,114.13630136986302,16,3,3,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,1,19.6,763.1,744.8000000000001,19.566666666666666,9,2,0,0
0,0,1,0,64,0,1,0,2,0,2,2,0,2,2,0,2,47.85,3147.5,3062.4,48.42307692307692,9,3,1,1
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,6688.95,6714.0,91.62945205479451,15,3,2,0
1,0,0,0,23,1,0,1,0,2,0,0,2,2,0,0,3,95.3,2192.9,2191.9,91.37083333333334,8,1,3,0
0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,69.8,1221.65,1256.3999999999999,64.29736842105264,2,1,2,0
0,0,0,0,66,1,2,1,2,2,2,2,0,2,0,1,0,103.1,6595.0,6804.599999999999,98.43283582089552,14,3,3,0
1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,7932.5,7902.0,108.66438356164383,14,3,3,0
0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26.0,684.05,676.0,25.335185185185182,11,2,0,0
1,0,1,1,16,1,0,0,2,0,2,0,2,0,2,0,3,64.25,1024.0,1028.0,60.23529411764706,7,1,1,0
1,0,0,0,45,1,0,1,2,2,2,2,2,2,1,0,1,112.2,5031.85,5049.0,109.38804347826088,14,2,3,0
1,0,0,0,4,1,0,0,0,0,0,2,2,0,0,1,2,61.3,249.4,245.2,49.88,5,0,1,0
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,140.8,49.050000000000004,2,0,2,1
0,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,0,105.05,6744.25,6828.25,102.18560606060606,12,3,3,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.35,44.35,44.35,22.175,1,0,1,1
1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85,679.8,50.37307692307692,5,0,1,1
0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,20.1,100.35,120.60000000000001,14.335714285714285,9,0,0,0
1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,1,0,44.6,260.8,267.6,37.25714285714286,1,0,1,1
1,0,0,0,26,1,0,1,0,2,2,2,0,0,1,1,2,85.2,2184.6,2215.2000000000003,80.91111111111111,8,2,2,0
1,1,0,0,19,1,2,1,2,0,0,0,2,0,0,1,2,90.6,1660.0,1721.3999999999999,83.0,8,1,2,1
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.05,164.85,140.35,20.60625,9,0,0,1
0,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,106.9,3756.45,3741.5,104.34583333333333,12,2,3,0
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.9,541.15,524.3000000000001,67.64375,4,0,2,1
1,0,1,0,43,1,0,1,2,2,2,0,0,0,0,1,1,86.1,3551.65,3702.2999999999997,80.71931818181818,8,2,2,0
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,1,20.15,1411.2,1410.5,19.87605633802817,9,3,0,0
1,0,0,0,22,1,0,0,2,0,0,2,0,0,0,0,3,55.1,1253.15,1212.2,54.48478260869565,5,1,1,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.7,6339.3,6458.400000000001,86.83972602739726,15,3,2,0
0,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,0,25.5,1821.8,1734.0,26.402898550724636,11,3,0,0
1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.5,1177.95,1127.5,21.03482142857143,9,3,0,0
0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,275.9,309.6,16.22941176470588,9,1,0,0
1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,0,21.45,705.45,750.75,19.595833333333335,9,2,0,0
0,1,0,0,38,1,0,0,2,2,0,0,0,0,0,1,1,57.15,2250.65,2171.7,57.70897435897436,5,2,1,1
1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,20.3,595.05,548.1,21.251785714285713,9,2,0,0
1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1510.5,1475.0,25.175,11,3,0,0
1,0,0,0,24,1,2,0,0,0,0,2,0,0,1,0,0,54.6,1242.25,1310.4,49.69,5,1,1,0
0,0,1,1,55,1,2,0,2,2,0,2,2,0,1,1,1,75.0,4213.9,4125.0,75.24821428571428,11,3,2,0
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.95,8594.4,8420.4,117.73150684931507,16,3,3,0
0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,24.4,36.55,48.8,12.183333333333332,1,0,0,1
1,0,1,1,66,1,0,2,1,1,1,1,1,1,1,1,2,20.35,1359.5,1343.1000000000001,20.291044776119403,9,3,0,0
1,0,0,0,56,1,0,0,0,2,0,2,2,2,1,1,0,75.75,4284.65,4242.0,75.16929824561403,9,3,2,0
0,0,0,0,3,1,0,0,0,2,0,2,2,2,0,1,2,75.3,244.1,225.89999999999998,61.025,9,0,2,0
0,1,0,0,29,1,2,1,0,0,0,2,2,2,0,0,2,98.65,2862.75,2860.8500000000004,95.425,10,2,3,1
0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.2,507.9,505.0,19.534615384615385,9,2,0,0
0,0,0,0,53,1,0,1,0,2,2,0,2,2,1,1,3,100.3,5200.8,5315.9,96.31111111111112,10,3,3,0
1,0,0,0,43,0,1,0,0,0,2,2,0,2,1,0,2,44.15,1931.3,1898.45,43.893181818181816,7,2,1,0
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.45,74.45,74.45,37.225,4,0,2,1
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.5,162.15,156.0,18.016666666666666,9,0,0,0
1,0,0,1,9,1,0,0,0,0,0,0,2,0,0,0,2,55.35,449.75,498.15000000000003,44.975,3,0,1,1
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,3,94.55,2724.6,2552.85,97.30714285714285,8,2,2,1
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,70.05,266.9,280.2,53.379999999999995,2,0,2,1
0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65,6744.2,6599.85,96.34571428571428,8,3,3,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,109.6,99.75,18.266666666666666,9,0,0,0
0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2681.15,2751.3,95.75535714285715,10,2,3,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.45,1297.35,1267.8999999999999,20.59285714285714,9,3,0,0
1,1,0,0,55,1,2,1,2,0,0,0,2,2,0,1,2,98.8,5617.75,5434.0,100.31696428571429,10,3,3,1
1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,4213.35,4206.599999999999,100.31785714285715,12,2,3,1
0,0,1,1,53,0,1,0,2,2,2,0,0,2,0,1,0,48.7,2495.2,2581.1000000000004,46.2074074074074,9,3,1,0
1,0,1,0,72,1,2,1,2,2,2,2,2,2,1,1,0,117.8,8684.8,8481.6,118.96986301369861,16,3,3,1
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,49.05,91.1,98.1,30.366666666666664,3,0,1,1
1,0,0,0,22,1,0,0,0,2,0,2,0,0,1,1,1,55.15,1193.05,1213.3,51.87173913043478,5,1,1,1
0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,3921.1,3896.75,59.41060606060606,11,3,1,0
0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,846.0,802.5,76.9090909090909,4,0,2,1
0,0,0,0,21,1,0,1,0,2,2,2,2,2,1,1,3,104.55,2239.4,2195.5499999999997,101.7909090909091,12,1,3,0
0,0,0,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.15,390.85,362.7,20.571052631578947,9,1,0,1
0,1,0,0,43,1,2,1,0,2,0,0,2,0,0,1,2,90.25,3838.75,3880.75,87.24431818181819,8,2,2,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.45,19.45,19.45,9.725,9,0,0,1
0,0,0,0,41,1,0,1,0,0,0,0,0,0,0,0,0,70.25,2868.05,2880.25,68.28690476190476,2,2,2,1
0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,3021.45,3104.35,62.946875,7,2,2,0
0,0,1,0,56,1,0,1,2,0,2,0,0,0,2,0,0,80.3,4513.65,4496.8,79.18684210526315,6,3,2,0
1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1730.65,1735.95,24.036805555555556,11,3,0,0
0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71.0,914.0,994.0,60.93333333333333,2,1,2,1
1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,74.4,37.2,4,0,2,1
0,0,1,1,70,1,2,0,2,2,0,0,2,0,2,1,1,69.2,4872.35,4844.0,68.62464788732395,9,3,2,0
0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,1060.2,1006.0,96.38181818181819,10,0,3,1
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,55.55,55.55,55.55,27.775,3,0,1,0
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.8,1396.25,1405.8,19.39236111111111,9,3,0,0
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,3,20.25,158.35,162.0,17.594444444444445,9,0,0,0
1,1,0,0,26,1,0,2,1,1,1,1,1,1,1,0,1,19.3,504.2,501.8,18.674074074074074,9,2,0,0
1,0,1,1,72,1,2,1,0,0,2,0,0,2,2,1,1,90.8,6511.8,6537.599999999999,89.2027397260274,8,3,2,0
1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,3,49.0,1291.35,1323.0,46.11964285714286,3,2,1,0
1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,1185.0,1157.1000000000001,79.0,8,1,2,0
0,1,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,100.4,3217.65,3212.8,97.50454545454545,10,2,3,0
0,0,0,0,6,1,2,1,0,2,2,2,2,2,0,1,1,109.9,669.45,659.4000000000001,95.63571428571429,14,0,3,1
1,1,1,1,65,1,2,1,2,2,0,0,0,0,0,1,2,85.75,5688.45,5573.75,86.18863636363636,8,3,2,0
0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,1,25.6,917.15,870.4000000000001,26.204285714285714,11,2,0,0
0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,731.3,712.4,52.23571428571428,5,1,1,0
0,0,0,0,50,1,2,1,2,2,0,2,2,2,2,1,2,109.65,5551.15,5482.5,108.84607843137255,14,3,3,1
0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2369.3,2424.0,76.42903225806452,11,2,2,0
0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,1,1,74.75,1129.35,1196.0,66.43235294117646,4,1,2,0
0,0,1,1,65,1,2,0,0,2,0,2,2,2,2,1,0,79.4,5071.9,5161.0,76.8469696969697,11,3,2,0
1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4932.5,4934.900000000001,79.55645161290323,11,3,2,0
0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2937.65,2894.4,79.39594594594595,4,2,2,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,6088.25,86.44166666666666,15,3,2,0
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.75,75.75,75.75,37.875,4,0,2,1
0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,6690.75,6652.8,99.86194029850746,10,3,3,0
0,0,1,1,43,1,0,0,0,0,0,0,2,0,0,0,2,56.15,2499.3,2414.45,56.80227272727273,3,2,1,1
1,0,0,0,12,1,0,0,0,0,0,2,0,0,0,0,0,50.25,593.75,603.0,45.67307692307692,3,0,1,1
0,0,1,1,59,1,2,0,2,0,2,2,2,0,2,1,3,76.45,4519.5,4510.55,75.325,11,3,2,0
0,1,0,0,46,1,2,1,2,2,2,0,2,2,1,1,2,110.0,4874.8,5060.0,103.71914893617021,14,2,3,1
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,19.7,180.7,177.29999999999998,18.07,9,0,0,0
0,0,0,0,53,1,2,1,2,2,2,0,2,0,1,0,3,98.6,5311.85,5225.799999999999,98.3675925925926,12,3,3,0
1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,3198.6,3233.6,72.69545454545454,4,2,2,1
0,1,1,1,22,1,2,1,0,0,0,0,2,0,0,0,0,85.35,1961.6,1877.6999999999998,85.28695652173913,6,1,2,0
1,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,1,73.75,956.65,958.75,68.33214285714286,4,1,2,0
1,0,0,0,20,1,2,0,2,0,0,2,0,0,0,0,0,59.2,1191.2,1184.0,56.72380952380953,7,1,1,0
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,41.85,40.7,13.950000000000001,9,0,0,0
0,0,0,0,57,1,0,1,0,0,2,0,2,2,2,1,2,95.25,5464.65,5429.25,94.21810344827585,8,3,3,1
1,1,1,0,20,1,0,1,0,2,0,0,0,0,0,1,2,73.65,1463.5,1473.0,69.69047619047619,4,1,2,1
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8,24.8,12.4,1,0,0,1
1,1,0,0,57,1,0,0,0,0,2,2,0,0,1,1,2,53.5,3035.8,3049.5,52.341379310344834,5,3,1,0
1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,2265.25,2324.3500000000004,75.50833333333334,6,2,2,1
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1718.2,1687.05,24.545714285714286,11,3,0,0
0,0,0,0,70,1,0,2,1,1,1,1,1,1,1,0,0,19.7,1341.5,1379.0,18.8943661971831,9,3,0,0
1,0,0,0,11,1,0,1,2,0,2,0,0,0,0,1,0,79.5,795.65,874.5,66.30416666666666,6,0,2,0
1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,4469.1,4404.0,109.00243902439026,14,2,3,0
0,1,0,0,63,1,2,1,0,0,2,0,0,2,0,1,0,89.6,5538.8,5644.799999999999,86.54375,8,3,2,0
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,1192.7,1138.7,19.878333333333334,9,3,0,0
0,0,0,0,28,1,0,1,0,0,0,0,0,2,0,1,2,80.6,2244.95,2256.7999999999997,77.41206896551724,4,2,2,0
0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,646.05,606.05,35.891666666666666,5,1,1,0
0,0,1,1,68,1,2,1,0,2,2,0,0,0,2,1,1,84.4,5746.75,5739.200000000001,83.28623188405797,8,3,2,0
0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,567.45,588.9000000000001,81.06428571428572,12,0,3,1
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,26.1,1851.45,1879.2,25.362328767123287,11,3,0,0
1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,223.45,200.0,37.24166666666667,7,0,1,1
1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,5956.85,5978.2,82.73402777777778,13,3,2,0
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.65,158.95,144.54999999999998,19.86875,9,0,0,0
0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,0,79.75,159.4,159.5,53.13333333333333,4,0,2,1
0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,2,46.3,639.45,694.5,39.965625,1,1,1,0
0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,85.7,2067.0,2228.2000000000003,76.55555555555556,6,2,2,0
0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,4594.95,4657.599999999999,109.40357142857142,16,2,3,1
0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,2265.9,84.22592592592592,8,2,2,0
1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,95.75,573.75,574.5,81.96428571428571,8,0,3,1
0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,330.6,351.04999999999995,18.366666666666667,9,1,0,0
0,0,0,0,17,1,2,1,2,2,0,0,2,0,0,1,2,94.4,1617.5,1604.8000000000002,89.86111111111111,10,1,2,1
1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,3,31.35,31.35,31.35,15.675,3,0,0,1
0,1,1,0,48,1,2,1,2,2,2,2,2,2,0,0,2,117.45,5438.9,5637.6,110.99795918367346,16,2,3,1
1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,81.7,81.7,81.7,40.85,6,0,2,1
0,1,1,0,16,1,2,1,0,0,0,0,0,2,0,1,1,85.35,1375.15,1365.6,80.89117647058823,6,1,2,1
1,0,1,0,67,1,0,0,2,2,0,2,0,2,2,1,1,69.2,4671.65,4636.400000000001,68.70073529411764,9,3,2,0
1,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,0,69.95,529.5,489.65000000000003,66.1875,2,0,2,1
0,0,1,1,4,1,0,0,2,0,0,0,0,0,0,0,2,50.3,217.1,201.2,43.42,3,0,1,0
1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,3202.5,89.89861111111111,8,2,2,0
1,0,1,0,3,1,2,2,1,1,1,1,1,1,0,1,3,23.6,89.05,70.80000000000001,22.2625,11,0,0,0
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,80.45,2429.1,2493.9500000000003,75.909375,6,2,2,0
1,0,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,94.7,740.3,757.6,82.25555555555555,8,0,2,1
1,0,0,0,51,1,2,1,0,2,0,0,0,0,0,0,0,81.0,4085.75,4131.0,78.57211538461539,6,3,2,0
1,1,1,0,29,1,0,1,2,0,2,0,0,2,1,0,0,90.1,2656.7,2612.8999999999996,88.55666666666666,8,2,2,0
1,0,1,1,3,1,0,0,0,2,2,0,0,0,0,1,3,56.15,168.15,168.45,42.0375,5,0,1,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,71.15,71.15,35.575,2,0,2,1
1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95,2647.2,2684.3,75.63428571428571,4,2,2,0
0,1,1,0,43,1,2,1,2,2,0,0,2,0,0,1,2,94.5,4156.8,4063.5,94.47272727272728,10,2,2,0
1,0,0,0,67,1,2,0,2,2,2,2,2,2,1,1,0,88.8,5903.15,5949.599999999999,86.81102941176471,15,3,2,0
0,0,0,1,39,0,1,0,0,0,2,0,0,0,0,0,1,30.1,1131.3,1173.9,28.2825,3,2,0,1
1,0,1,1,67,1,2,1,0,2,2,2,2,2,2,1,0,111.2,7530.8,7450.400000000001,110.74705882352941,14,3,3,0
1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,1,25.7,1714.55,1696.2,25.590298507462688,11,3,0,0
1,0,0,0,49,1,2,1,0,2,0,2,2,2,1,1,0,106.65,5168.1,5225.85,103.36200000000001,12,3,3,0
1,0,0,0,25,1,2,1,0,0,0,0,2,2,0,1,0,94.7,2362.1,2367.5,90.85,8,2,2,1
1,0,1,1,13,1,0,0,0,2,2,2,0,0,0,0,0,61.8,750.1,803.4,53.57857142857143,7,1,1,0
1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6,239.40000000000003,32.075,5,0,0,0
1,0,1,0,15,1,2,1,0,0,2,2,2,2,0,1,2,103.45,1539.8,1551.75,96.2375,12,1,3,0
0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,5496.9,5295.25,91.615,10,3,2,0
0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,19.95,170.9,159.6,18.98888888888889,9,0,0,0
